Provincia;Localidad;Codigo_postal;Direccion;Margen;Toma_de_datos;Precio;Rotulo;Tipo_venta;Rem;Horario;Tipo_servicio;Fecha_extraccion
BURGOS;BURGOS          ;09006;AVENIDA PRINCIPE DE ASTURIAS SN;D;29 07 2020 1043;1,197;TRIFON;P;dm;LV 07002300;LV 07002300  P ;01 08 2020
PONTEVEDRA;LALIN          ;36500;POLIGONO POL IND LALIN 2000 SN;N;31 07 2020 1105;1,198;STAROIL;P;dm;LV 07002300 S 09001500;LV 07002300  P  S 09001500  P ;01 08 2020
OURENSE;SAN CIBRAO DAS VINAS   ;32911;CALLE RICARDO MARTIN ESPERANZA 12 12;D;27 07 2020 0959;1,198;STAROIL SAN CIBRAO;P;dm;LD 24H;LD 24H  P ;01 08 2020
ZARAGOZA;CASPE          ;50700;AVENIDA COSTA JOAQUIN 3;N;27 07 2020 1957;1,198;CEPSA;P;dm;LD 06002200;LD 06002200  A ;01 08 2020
GIRONA;VILADRAU         ;17406;CARRETERA DE VILADRAU A VIC KM 3 2;D;27 07 2020 1738;1,198;PETROCAT;P;dm;LD 24H;LD 24H  A ;01 08 2020
ALICANTE;ALICANTE ALACANT     ;03008;CALLE ARTES GRAFICAS 89;N;22 07 2020 1157;1,198;TAMOIL;P;dm;LD 24H;LD 24H  A ;01 08 2020
RIOJA LA ;RINCON OLIVEDO O CASAS  ;26527;CARRETERA LR283 KM 14 2;I;29 07 2020 1042;1,198;E S RIO LINARES;P;dm;LS 07002100;LS 07002100  A ;01 08 2020
CUENCA;MOTILLA DEL PALANCAR   ;16200;CTRA ALBACETE SN N320 km 69 ;N;28 07 2020 0000;1,198;REPSOL;P;dm;LD 24H;LD 24H  A ;01 08 2020
BURGOS;BURGOS          ;09006;CARRETERA CARRETERA DE SANTANDER KM 2;N;27 07 2020 1231;1,198;E S  VISTA ALEGRE;P;dm;LD 07000000;LD 07000000  A ;01 08 2020
SORIA;BURGO DE OSMA EL    ;42300;CR N122 210;D;28 07 2020 0931;1,198;REPSOL;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
SEGOVIA;VILLACASTIN       ;40150;CARRETERA NVI KM 82;I;27 07 2020 1213;1,198;E S VILLACASTIN S L ;P;dm;LD 24H;LD 24H  P ;01 08 2020
SEGOVIA;NAVAS DE SAN ANTONIO   ;40408;CARRETERA NVI KM 72;D;27 07 2020 1215;1,198;BP;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
CORDOBA;SANTA CRUZ        ;14820;CR N432 298 4;I;28 07 2020 1845;1,198;REPSOL;P;dm;LD 06002200;LD 06002200  A ;01 08 2020
JAEN;UBEDA          ;23400;CL AVENIDA DE LA LIBERTAD 76;D;27 07 2020 1040;1,198;SHELL UBEDA;P;dm;LD 06302230;LD 06302230  A ;01 08 2020
SEVILLA;CARMONA         ;41410;AUTOVIA A4 KM 497;D;30 07 2020 1534;1,198;AGLA;P;dm;LV 24H S 00002200 D 11002359;LV 24H  A  S 00002200  A  D 11002359  A ;01 08 2020
SEVILLA;CAZALLA DE LA SIERRA   ;41370;CARRETERA A455 KM 0;D;31 07 2020 0700;1,198;CEPSA;P;dm;LV 07001400;LV 07001400  P ;01 08 2020
SEVILLA;MORON DE LA FRONTERA   ;41530;CALLE DE LA TRILLA 1;N;27 07 2020 1047;1,198;GALP;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
LLEIDA;SANT RAMON        ;25215;N141 km 11 4;I;27 07 2020 1332;1,198;E S SANT RAMON;P;dm;L 08302100;L 08302100  A ;01 08 2020
CANTABRIA;RENEDO          ;39470;AVENIDA LUIS DE LA CONCHA 63;N;24 07 2020 1440;1,198;AVIA;P;dm;LS 06302230 D 07002230;LS 06302230  P  D 07002230  P ;01 08 2020
CORUNA A ;SANTIAGO DE COMPOSTELA  ;15890;VIA CIERVA SN MERCAGALICIA POLIGONO INDUSTRIAL DEL TAMBRE;N;27 07 2020 1028;1,198;STAROIL;P;dm;LV 06002300 S 08002200 D 09001500;LV 06002300  P  S 08002200  P  D 09001500  P ;01 08 2020
CORUNA A ;BEMBIBRE         ;15873;CTRA CARBALLO SANTIAGO km 19 9;I;20 07 2020 0820;1,198;VALCARCE;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
HUESCA;ARASCUES         ;22193;AUTOVIA A23 KM 584;D;27 07 2020 1016;1,198;REPSOL;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
CANTABRIA;JAIN           ;39409;CARRETERA LOS CORRALES DE BUELNAPUENTE VIESGO KM 1 500;D;27 07 2020 1053;1,198;AREA DE SERVICIO LA AGUERA;P;dm;LS 07302230;LS 07302230  A ;01 08 2020
GUADALAJARA;COTO EL         ;19170;GLORIETA JOSE SOLANO ALLENDE SN;N;28 07 2020 1110;1,198;CEPSA;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
OURENSE;GUDINA A        ;32540;AUTOVIA A52 KM 132;D;21 07 2020 0957;1,198;STAROIL;P;dm;LD 24H;LD 24H  P ;01 08 2020
VALENCIA;CAUDETE DE LAS FUENTES  ;46315;AUTOVIA A3 KM 270;D;31 07 2020 1034;1,198;STAROIL;P;dm;LD 24H;LD 24H  P ;01 08 2020
CANTABRIA;LIANO          ;39692;BARRIO LA HOYA 0;I;24 07 2020 1535;1,198;ES FERMAN LIANO;P;dm;LD 06002300;LD 06002300  A ;01 08 2020
ZAMORA;BENAVENTE        ;49600;CALLE SIMON BOLIVAR SN;N;30 07 2020 0958;1,198;STAROIL;P;dm;LD 24H;LD 24H  P ;01 08 2020
MALAGA;BENAMARGOSA       ;29718;CALLE CAMINO DE VELEZ SN;D;31 07 2020 0922;1,198;ASJILEIVA BNAMARGOSA;P;dm;LV 07002100 SD 09002200;LV 07002100  A  SD 09002200  A ;01 08 2020
CADIZ;ALGECIRAS        ;11207;PASEO VICTORIA EUGENIA SN;N;29 07 2020 1123;1,198;FRII;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
BALEARS ILLES ;PALMA          ;07007;CALLE HORT DE SES ANIMES 23;D;27 07 2020 1200;1,198;SHELL;P;dm;LD 24H;LD 24H  A ;01 08 2020
PONTEVEDRA;PORRINO O ;36400;POLIGONO POL IND A GRANXA SUR PPI 6 SECTOR 2 PARCELAS 14 15 Y 16 2;D;21 07 2020 1520;1,198;STAROIL;P;dm;LD 24H;LD 24H  P ;01 08 2020
GIPUZKOA;AZPEITIA         ;20730;CR GI631 P K 12 20 D;D;27 07 2020 1217;1,199;AVIA;P;dm;LS 06002200 D 09002200;LS 06002200  A  D 09002200  A ;01 08 2020
ARABA ALAVA;ILARDUIA         ;01260;NIA km 385 1;I;01 08 2020 0000;1,199;CEPSA;P;OM;LD 24H;LD 24H  A ;01 08 2020
ARABA ALAVA;SALINILLAS DE BURADON  ;01212;CARRETERA N124 KM 35;I;01 08 2020 0000;1,199;REPSOL;P;OM;LV 07002145 SD 08002145;LV 07002145  A  SD 08002145  A ;01 08 2020
GIPUZKOA;DEBA           ;20820;CARRETERA N 634 KM 41;D;01 08 2020 2045;1,199;GALP;P;OM;LS 07002100 D 09001800;LS 07002100  A  D 09001800  A ;01 08 2020
GIPUZKOA;DEBA           ;20820;CARRETERA N 634 KM 41;I;31 07 2020 1800;1,199;GALP;P;OM;LV 09001800;LV 09001800  A ;01 08 2020
GIPUZKOA;ZESTOA          ;20740;CARRETERA N634 KM 32;I;28 07 2020 1524;1,199;PETRONOR;P;dm;LV 09001300 y 15001900 S 09001300;LV 09001300  A   15001900  A  S 09001300  A ;01 08 2020
ARABA ALAVA;LAGUARDIA        ;01300;CARRETERA A124 KM 65;I;01 08 2020 0000;1,199;REPSOL;P;OM;LV 07002145 SD 08002145;LV 07002145  A  SD 08002145  A ;01 08 2020
ARABA ALAVA;LAUDIO LLODIO      ;01400;CL ARETA 2;D;01 08 2020 0000;1,199;PETRONOR;P;OM;LM 07002200 XV 07002100 SD 06001500;LM 07002200  A  XV 07002100  A  SD 06001500  A ;01 08 2020
GIPUZKOA;AZKOITIA         ;20720;CALLE IBAI ONDO 14;D;27 07 2020 1217;1,199;AVIA;P;dm;LS 06002200 D 09002200;LS 06002200  A  D 09002200  A ;01 08 2020
BIZKAIA;MALLABIA         ;48269;POLIGONO GOITONDO SN;N;27 07 2020 1210;1,199;AVIA;P;dm;LS 07002200 D 08002200;LS 07002200  A  D 08002200  A ;01 08 2020
BIZKAIA;MOREAGA         ;48600;CARRETERA BIPL KM 20;D;30 07 2020 1348;1,199;GALP;P;dm;LV 06002200 SD 07002200;LV 06002200  P  SD 07002200  P ;01 08 2020
BIZKAIA;MOREAGA         ;48600;CARRETERA BIPL KM 20;I;30 07 2020 1347;1,199;GALP;P;dm;LV 06002200 SD 07002200;LV 06002200  A  SD 07002200  A ;01 08 2020
PONTEVEDRA;PARDELLAS        ;36311;ESTRADA PORRINOGOMDOMAR 200 ;D;27 07 2020 1131;1,199;E S TUY S L ANELI SAN COSMEMOS;P;dm;LV 07002230 SD 07302230;LV 07002230  A  SD 07302230  A ;01 08 2020
CORUNA A ;ORDES          ;15680;LAS CASILLAS CN550 LA CORUNASANTIAGO km 37 645 ;D;27 07 2020 1520;1,199;ESTACION DE SERVICIO ORDES;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;PONTECESO        ;15110;CTRA AC422 CTRA km 37 2 ;D;27 07 2020 1025;1,199;VALCARCE;P;dm;LJ 06302300 VS 06300000 D 07002300;LJ 06302300  P  VS 06302359  P  D 07002300  P ;01 08 2020
PONTEVEDRA;RODEIRO         ;36530;CARRETERA PO533 A GAIOLA KM ;D;27 07 2020 1047;1,199;VALCARCE;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
LUGO;PARADELA;27611;CARRERA BECERREAVENTAS DE NARON SN;I;31 07 2020 0000;1,199;GALP;P;dm;LD 08002300;LD 08002300  A ;01 08 2020
PONTEVEDRA;CALCOTE         ;36615;LUGAR CALCOTEGODOS SN;I;27 07 2020 1206;1,199;CKM;P;dm;LD 24H;LD 24H  A ;01 08 2020
PONTEVEDRA;SANXENXO         ;36960;AVENIDA CRUCEIRO 38;I;27 07 2020 1522;1,199;MEROIL;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
PONTEVEDRA;SABARIGO         ;36939;LUGAR SABARIGO SN;I;31 07 2020 1130;1,199;SHELL;P;dm;LD 06002359;LD 06002359  P ;01 08 2020
LUGO;OUTEIRO DE REI      ;27150;CARRETERA CTRA NVI ROBRA KM KM 511 5;D;31 07 2020 1245;1,199;Q8;P;dm;LV 07002000 SD 07001400;LV 07002000  A  SD 07001400  A ;01 08 2020
PONTEVEDRA;BAIONA          ;36300;AVENIDA SANTA MARTA 10;I;01 08 2020 0000;1,199;REPSOL;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
OURENSE;SANTA CRUZ        ;32593;CARRETERA N120 KM 580;I;27 07 2020 1137;1,199;REPSOL;P;dm;LD 24H;LD 24H  P ;01 08 2020
OURENSE;VIANA DO BOLO      ;32550;CARRETERA GUDINALALIN KM 21;I;27 07 2020 0000;1,199;REPSOL;P;dm;LV 07302230 S 08002230 D 09002100;;01 08 2020
PONTEVEDRA;CANIZA A        ;36880;CARRETERA CARRETERA CANIZA CRECIENTE SN KM 0 50;D;01 08 2020 0000;1,199;REPSOL;P;dm;LD 24H;LD 24H  A ;01 08 2020
PONTEVEDRA;VIGO           ;36208;CL EXPLANADA DE BOUZAS 2 GLORIETA;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
PONTEVEDRA;SILLEDA         ;36540;C FERIAL 1 N525 km 301 5 ;D;29 07 2020 0700;1,199;CEPSA;P;dm;L 07000000;L 07000000  A ;01 08 2020
OURENSE;MASIDE          ;32570;N541 km 24 7;I;29 07 2020 0849;1,199;CEPSA;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
PONTEVEDRA;CAMBADOS         ;36630;AVDA DE VILLAGARCIA 89 CTRA C550 P K 33 ;D;28 07 2020 1500;1,199;CEPSA;P;dm;LD 24H;LD 24H  A ;01 08 2020
OURENSE;PONTEBARXAS       ;32220;CALLE MARQUES DE MAGALLANES 57;I;27 07 2020 1056;1,199;GALP;P;dm;L 07302300;;01 08 2020
ASTURIAS;LUARCA          ;33700;AVENIDA BUENAVISTA 6;N;22 07 2020 0545;1,199;REPSOL;P;dm;LD 06002200;LD 06002200  A ;01 08 2020
ASTURIAS;VILLAVICIOSA       ;33300;CL CERVANTES 39;N;01 08 2020 0000;1,199;REPSOL;P;OM;LS 07002100 D 08001500;LS 07002100  A  D 08001500  A ;01 08 2020
ASTURIAS;CORNELLANA        ;33850;CARRETERA NACIONAL 634 KM 443 6;D;27 07 2020 1113;1,199;REPSOL;P;dm;LD 06302230;LD 06302230  A ;01 08 2020
ASTURIAS;VILLAVICIOSA       ;33300;CL CARLOS CIANO CANTO 3 N632 km 43 ;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 24H;LD 24H  A ;01 08 2020
ASTURIAS;PILONA;33530;CALLE COVADONGA 37;D;01 08 2020 0000;1,199;BP INFIESTO;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
ASTURIAS;MIERES          ;33600;BARRI ARROXO SN;D;01 08 2020 0000;1,199;REPSOL;P;dm;LD 06002200;LD 06002200  A ;01 08 2020
ASTURIAS;SAN ROQUE DEL ACEBAL   ;33596;CARRETERA N 634 KM 299 1;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
CORUNA A ;ORDES          ;15680;N550 km 34 5;I;27 07 2020 1133;1,199;GALP;P;dm;LD 24H;LD 00000659  D   06592259  P   22592359  D ;01 08 2020
CORUNA A ;PALAVEA         ;15170;CALLE LUIS LOPEZ CASANEGRA 1;D;01 08 2020 0000;1,199;PETRONOR;P;OM;LV 08302130 S 09302130;LV 08302130  A  S 09302130  A ;01 08 2020
CORUNA A ;MESOIRO         ;15190;CARRETERA DE POCOMACO KM 1 5;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;CORUNA A        ;15010;AVENIDA FINISTERRE P KM 1 500 SN;D;01 08 2020 0000;1,199;REPSOL;P;OM;LV 07002200 SD 08002200;LV 07002200  A  SD 08002200  A ;01 08 2020
CORUNA A ;TELVA A         ;15181;CARRETERA AC220 KM SN;I;01 08 2020 1242;1,199;REPSOL;P;dm;LD 07002100;LD 07002100  A ;01 08 2020
LUGO;MONFORTE DE LEMOS    ;27400;CL CARRETERA DE CHANTADA S N ;I;01 08 2020 1013;1,199;REPSOL;P;dm;LD 24H;LD 00000700  A   07002300  P   23002359  A ;01 08 2020
CORUNA A ;POBRA DO CARAMINAL;15940;CALLE DEVESA 2;D;30 07 2020 0911;1,199;REPSOL;P;dm;LV 07002300 S 08002300 D 08302300;LV 07002300  A  S 08002300  A  D 08302300  A ;01 08 2020
CORUNA A ;CORUNA A        ;15006;CL AVDA DEL EJERCITO SN;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;CORUNA A        ;15004;AVENIDA CALVO SOTELO 5;D;01 08 2020 0000;1,199;REPSOL;P;OM;LV 08002300 SD 09002300;LV 08002300  A  SD 09002300  A ;01 08 2020
CORUNA A ;CORUNA A        ;15011;AVENIDA HABANA SN;D;01 08 2020 0000;1,199;REPSOL;P;OM;LS 08002200;LS 08002200  A ;01 08 2020
CORUNA A ;CORUNA A        ;15008;AVENIDA FERROCARRIL 79;D;27 07 2020 0128;1,199;REPSOL;P;dm;LD 24H;LD 24H  A ;01 08 2020
CORUNA A ;CORUNA A        ;15008;AVENIDA ALFONSO MOLINA SN;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 24H;LD 24H  A ;01 08 2020
CORUNA A ;OZA           ;15380;CARRETERA AC840 KM 8 9;I;28 07 2020 1339;1,199;CEPSA;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;SANTA COMBA       ;15840;AVENIDA BRASIL 0;I;27 07 2020 1031;1,199;LAG XALLAS;P;dm;LV 07002300 SD 08002230;LV 07002300  A  SD 08002230  A ;01 08 2020
CORUNA A ;NEDA           ;15510;CARRETERA AC115 KM 1 800;D;01 08 2020 0843;1,199;REPSOL;P;dm;LV 07002300 SD 08002300;LV 07002300  P  SD 08002300  P ;01 08 2020
CORUNA A ;TARABELO         ;15160;CARRETERA CP5813 KM 5 3;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;PORTOMOURO        ;15871;RUA ENTREPONTES 108;I;27 07 2020 1618;1,199;REPSOL;P;dm;LV 07302300 SD 08302300;LV 07302300  P  SD 08302300  P ;01 08 2020
CORUNA A ;SANTIAGO DE COMPOSTELA  ;15890;RUA DO AMIO P I COSTA VELLA 32;D;27 07 2020 1034;1,199;CEPSA;P;dm;LD 24H;LD 24H  A ;01 08 2020
LUGO;LUGO           ;27004;CL RONDA MURALLA 134;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
LUGO;TABOADA         ;27550;AVENIDA DE LUGO 183;N;27 07 2020 1536;1,199;VALCARCE;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;CORUNA A        ;15008;CR AC11 P K 2 30 D;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 24H;LD 24H  P ;01 08 2020
LUGO;FOZ           ;27780;CALLE RUA MIGUEL DE CERVANTES 44;D;01 08 2020 0000;1,199;CAMPSA;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;BURGO O         ;15670;AUTOPISTA AP9 KM 6;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;CORUNA A        ;15008;CL SALVADOR DE MADARIAGA S N ;D;01 08 2020 0000;1,199;CAMPSA;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;GANDARA DE ABAJO     ;15570;AVENIDA DEL MAR 96;I;23 07 2020 1101;1,199;CEPSA;P;dm;LD 24H;LD 24H  A ;01 08 2020
LUGO;NADELA          ;27160;CARRETERA NACIONAL VI KM 493 7;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
LUGO;VILALBA         ;27800;CALLE CAMPO DEL PUENTE SN;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
LUGO;LUGO           ;27003;AVENIDA LA CORUNA 310;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 06000000;LD 06002359  P ;01 08 2020
LUGO;MONFORTE DE LEMOS    ;27400;AVENIDA GALICIA 41;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07000000;LD 07002359  A ;01 08 2020
CORUNA A ;ARZUA          ;15810;CR N547 63 8;D;27 07 2020 1947;1,199;REPSOL;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
LUGO;MONDONEDO        ;27740;CL AVENIDA ELADIO LORENZO 2;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
LUGO;PONTENOVA A       ;27720;VIA N640 36 850;D;31 07 2020 0122;1,199;REPSOL;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;FENE           ;15500;CR N651 30 I;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 06002200;LD 06002200  P ;01 08 2020
LUGO;MONFORTE DE LEMOS    ;27400;CALLE DOCTOR CASARES SN;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
LUGO;GUITIRIZ         ;27300;CR N6 539 6;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;CORUNA A        ;15006;AVENIDA PASAJE SN;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 24H;LD 24H  A ;01 08 2020
LUGO;ESCAIRON         ;27540;CALLE PARDO BAZAN 18;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;TABLILLA         ;15186;LUGAR AC413 SN;I;27 07 2020 0956;1,199;REPSOL;P;dm;LS 07002300 D 08002300;LS 07002300  P  D 08002300  P ;01 08 2020
CORUNA A ;MINO           ;15630;CARRETERA N651 KM 9 5;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;POBRA DO CARAMINAL;15940;CL VRG 1 1 PADRONRIVEIRA 34;I;01 08 2020 0600;1,199;REPSOL;P;OM;LD 24H;LD 24H  P ;01 08 2020
CORUNA A ;CORUNA A        ;15011;AVENIDA GRAN CANARIA PG ROSALE  SN;D;01 08 2020 0000;1,199;PETRONOR;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
LUGO;CEAO O         ;27290;AVENIDA BENIGNO RIVERA 99;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;CORUNA A        ;15009;AVENIDA MONELOS SN;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;CECEBRE SAN SALVADOR ;15650;LC221 km 8 900;N;27 07 2020 1437;1,199;GALP;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;NOIA           ;15200;RUA SAN BERNARDO 53;D;01 08 2020 0000;1,199;CEPSA;P;OM;LD 07002300;LD 07002200  P   22002300  A ;01 08 2020
CORUNA A ;OLEIROS         ;15173;RUA ZEUS SN;N;01 08 2020 1239;1,199;CEPSA;P;dm;LD 07002100;LD 07002100  A ;01 08 2020
CORUNA A ;SADA           ;15160;LUGAR ESPIRITU SANTO 14;D;30 07 2020 0000;1,199;CEPSA;P;dm;L 07001100;L 07001100  A ;01 08 2020
CORUNA A ;SADA           ;15160;CARRETERA NVI KM 582;N;30 07 2020 0000;1,199;CEPSA;P;dm;LD 24H;LD 24H  A ;01 08 2020
CORUNA A ;PERILLO         ;15172;AVENIDA DAS MARINAS 589 602;N;01 08 2020 1500;1,199;GALP;P;dm;LD 24H;LD 24H  A ;01 08 2020
PONTEVEDRA;PORRINO O ;36470;PG INDUSTRIAL A GRANXA SN;I;01 08 2020 0208;1,199;REPSOL;P;dm;LV 06002300 S 07002300 D 08002300;LV 06002300  P  S 07002300  P  D 08002300  P ;01 08 2020
PONTEVEDRA;MARIN          ;36900;CL CALVO SOTELO 84;D;01 08 2020 0730;1,199;REPSOL;P;dm;LD 07302230;LD 07302230  A ;01 08 2020
PONTEVEDRA;PORRINO O ;36400;CARRETERA NACIONAL 120 KM 651;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
PONTEVEDRA;VIGO           ;36204;CL AVENIDA DE MADRID 66;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
PONTEVEDRA;VIGO           ;36201;CALLE REPUBLICA ARGENTINA 8;D;01 08 2020 0000;1,199;REPSOL;P;dm;LS 07302230 D 07301500;LS 07302230  P  D 07301500  P ;01 08 2020
PONTEVEDRA;GROVE O         ;36980;CR PO316 P K 3 3;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
PONTEVEDRA;MARIN          ;36900;CALLE O FORTE 27;D;01 08 2020 0000;1,199;REPSOL;P;OM;LS 07152215;LS 07152215  A ;01 08 2020
OURENSE;MELON          ;32411;CARRETERA NACIONAL 120 KM 604 5;D;26 07 2020 0800;1,199;CEPSA;P;dm;LS 08002300 D 09002300;LS 08002300  P  D 09002300  P ;01 08 2020
OURENSE;AVION OURENSE ;32435;CR OR212 15 OR212 km 15 3 ;D;28 07 2020 2317;1,199;REPSOL;P;dm;LD 07002200;LD 07002200  P ;01 08 2020
PONTEVEDRA;SEIXO          ;36913;AVENIDA DOCTOR OTERO ULLOA 1;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 06002300;LD 06002300  A ;01 08 2020
PONTEVEDRA;PONTEVEDRA        ;36001;RUA ROSALIA DE CASTRO 125;I;29 07 2020 0700;1,199;REPSOL;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
PONTEVEDRA;VIGO           ;36213;CALLE SAN ANDRES DE COMESANA 16;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 06000000;LD 06002359  P ;01 08 2020
OURENSE;GUSTEI          ;32100;N525 km 254 3;I;27 07 2020 1826;1,199;CEPSA;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
PONTEVEDRA;ATIOS;36418;CARRETERA ATIOS KM 555;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 24H;LD 24H  A ;01 08 2020
PONTEVEDRA;TOMINO;36740;CARRETERA PO550 KM 184;D;27 07 2020 1002;1,199;CEPSA;P;dm;LD 24H;LD 24H  A ;01 08 2020
PONTEVEDRA;TOMINO;36740;CARRETERA PO550 KM 186;I;27 07 2020 1004;1,199;CEPSA;P;dm;L 06302230;L 06302230  A ;01 08 2020
PONTEVEDRA;LALIN          ;36500;AVENIDA BUENOS AIRES 0;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
PONTEVEDRA;VILABOA;36141;AU A9 PONTEVEDRA SURVIGO 13;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
PONTEVEDRA;VILABOA;36141;AU A9 144;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
OURENSE;BENTRACES        ;32890;CARRETERA N540 KM 8 3;I;27 07 2020 1130;1,199;VALCARCEL;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
PONTEVEDRA;CASTRO          ;36213;AVENIDA CASTRELOS 524;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
PONTEVEDRA;LALIN          ;36500;CALLE CORREDOIRA 33;I;01 08 2020 0000;1,199;REPSOL;P;OM;LD 24H;LD 00000700  A   07002300  P   23002359  A ;01 08 2020
PONTEVEDRA;PONTEVEDRA        ;36005;AVENIDA DOMINGO FONTAN SN;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002300;LD 07002300  P ;01 08 2020
OURENSE;CAMBEO          ;32100;CARRETERA CARRETERA NACINAL KM 249;D;27 07 2020 0933;1,199;REPSOL;P;dm;LV 07302200 SD 07301500;LV 07302200  P  SD 07301500  P ;01 08 2020
PONTEVEDRA;VIGO           ;36214;CARRETERA MADRID VIGO KM 663 5;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 24H;LD 24H  P ;01 08 2020
PONTEVEDRA;VIGO           ;36214;CARRETERA VIGO MADRID KM 663;I;01 08 2020 0000;1,199;REPSOL;P;OM;LV 07001500;LV 07001500  P ;01 08 2020
OURENSE;GUDINA A        ;32540;CARRETERA N525 KM 132 10;D;01 08 2020 0000;1,199;REPSOL;P;OM;LD 07002200;LD 07002200  A ;01 08 2020
ASTURIAS;ARENAS LAS       ;33554;CARRETERA AS114 KM 32 80;D;27 07 2020 0700;1,199;ESCPETROLEOS;P;dm;LD 08002200;LD 08002200  A ;01 08 2020
ASTURIAS;GIJON          ;33211;CALLE PAULINA CANGA 4;D;30 07 2020 0723;1,199;EMPRESOIL;P;dm;LS 06002200;;01 08 2020
ASTURIAS;POSADA          ;33424;CARRETERA LUGONESAVILES KM 4 3;I;01 08 2020 0000;1,199;REPSOL;P;dm;LD 06002200;LD 06002200  A ;01 08 2020
